Restaurant ID,Restaurant Name,Country,City,Locality,Cuisines,Cost_for_two,Currency,Has Table booking,Has Online delivery,Price_range,Rating,Rating text,Votes
18236270,Sadda Taste,India,Noida,Sector 27,"North Indian, Fast Food, Chinese",450,Indian Rupees(Rs.),No,No,1,3.1,Average,12
5757,Sati Restaurant,India,Noida,Sector 27,North Indian,200,Indian Rupees(Rs.),No,No,1,3.2,Average,12
312237,Super Cake Shop,India,Noida,Sector 27,Bakery,300,Indian Rupees(Rs.),No,Yes,1,2.8,Average,8
5700,Uncle's Punjabi Rasoi,India,Noida,Sector 27,North Indian,400,Indian Rupees(Rs.),No,No,1,2.9,Average,7
302575,Yours Deliciously,India,Noida,Sector 27,"Street Food, Beverages",350,Indian Rupees(Rs.),No,No,1,2.9,Average,4
18463961,Captain Curry,India,Noida,Sector 27,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,1,3.6,Good,19
18336506,Oh My Scoop!,India,Noida,Sector 27,"Ice Cream, Beverages",200,Indian Rupees(Rs.),No,No,1,3.5,Good,23
5744,Reena Restaurant,India,Noida,Sector 27,"Chinese, South Indian, North Indian",400,Indian Rupees(Rs.),No,No,1,3.5,Good,57
18408051,Delight Food,India,Noida,Sector 27,"Italian, Chinese",300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,2
18377587,Hungro,India,Noida,Sector 27,"North Indian, South Indian",150,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1
307719,Shiparma Shri,India,Noida,Sector 27,North Indian,100,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1
7982,Shri Adarsh Kulfi,India,Noida,Sector 27,Desserts,150,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1
311419,Simla Bakery,India,Noida,Sector 27,Bakery,150,Indian Rupees(Rs.),No,Yes,1,0.0,Not rated,1
18383448,Swad E Punjab,India,Noida,Sector 27,North Indian,300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18432192,Vishnu Ki Rasoi,India,Noida,Sector 27,North Indian,250,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
395,Pizza Hut Delivery,India,Noida,Sector 27,"Italian, Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,2,2.3,Poor,62
307724,Wah Ji Wah,India,Noida,Sector 27,North Indian,500,Indian Rupees(Rs.),No,Yes,2,2.0,Poor,74
1460,Chawla's Chic Inn,India,Noida,Sector 28,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,2,2.8,Average,58
7991,Grill Point,India,Noida,Sector 28,Fast Food,200,Indian Rupees(Rs.),No,No,1,3.2,Average,20
7979,Hari Sweets,India,Noida,Sector 28,Mithai,100,Indian Rupees(Rs.),No,No,1,3.1,Average,14
18323760,Sultanate of Spice,India,Noida,Sector 28,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,2,2.9,Average,43
307491,Yamu's Panchayat,India,Noida,Sector 28,Street Food,100,Indian Rupees(Rs.),No,No,1,3.2,Average,15
2334,Debon,India,Noida,Sector 28,"Raw Meats, North Indian, Fast Food",400,Indian Rupees(Rs.),No,No,1,3.5,Good,85
3153,Hot & Sour,India,Noida,Sector 29,Chinese,300,Indian Rupees(Rs.),No,No,1,3.2,Average,46
18361198,Open Kitchen,India,Noida,Sector 29,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,2,3.0,Average,12
309215,Truffle Muffle,India,Noida,Sector 29,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,1,3.4,Average,37
18219552,Go! Biryani,India,Noida,Sector 29,Biryani,500,Indian Rupees(Rs.),No,Yes,2,3.5,Good,144
18478962,Tastee Chauka,India,Noida,Sector 29,North Indian,350,Indian Rupees(Rs.),No,No,1,3.7,Good,31
18472682,Maharba Chicken Point,India,Noida,Sector 29,"North Indian, Mughlai",300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18396192,Sweet Spells,India,Noida,Sector 29,Bakery,200,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18138415,Foodie,India,Noida,Sector 3,"North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),No,Yes,2,2.8,Average,8
18429379,Lapaalap,India,Noida,Sector 3,North Indian,200,Indian Rupees(Rs.),No,No,1,3.0,Average,5
3443,Fresh Food Factory,India,Noida,Sector 3,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,1,3.9,Good,140
18466412,Bollycric,India,Noida,Sector 3,"North Indian, South Indian, Chinese",300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,3
18180048,The Kitchen Factory,India,Noida,Sector 3,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,3
302535,Caffí© La Poya,India,Noida,Sector 30,"Cafe, Continental, Fast Food, Italian",600,Indian Rupees(Rs.),No,Yes,2,3.7,Good,164
18311928,Elixir Health Cafí©,India,Noida,Sector 30,"Cafe, Healthy Food, Continental, Italian, Asian",800,Indian Rupees(Rs.),Yes,Yes,2,3.7,Good,131
18446503,Radhey Foodz,India,Noida,Sector 31,North Indian,200,Indian Rupees(Rs.),No,No,1,3.0,Average,4
18157374,The Kitchen,India,Noida,Sector 31,North Indian,600,Indian Rupees(Rs.),No,No,2,2.7,Average,20
309059,Uncle's Treat,India,Noida,Sector 31,Chinese,400,Indian Rupees(Rs.),No,No,1,3.1,Average,5
18291234,Wow! Momo,India,Noida,Sector 31,Chinese,350,Indian Rupees(Rs.),No,No,1,2.6,Average,32
18458315,KD's Hunger Point,India,Noida,Sector 31,"North Indian, Chinese",200,Indian Rupees(Rs.),No,No,1,3.7,Good,49
18457856,Food Town,India,Noida,Sector 31,"Chinese, North Indian, South Indian",250,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18323684,The Big Chefs,India,Noida,Sector 31,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,2,0.0,Not rated,1
18244230,The Big Scoop,India,Noida,Sector 31,Ice Cream,250,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18204467,Govinda's Restaurant,India,Noida,Sector 33,"North Indian, South Indian",300,Indian Rupees(Rs.),No,No,1,3.0,Average,8
18306542,Not Just Dilli,India,Noida,Sector 33,Street Food,450,Indian Rupees(Rs.),No,No,1,3.2,Average,15
18337925,RollsKing,India,Noida,Sector 33,Fast Food,400,Indian Rupees(Rs.),No,No,1,3.4,Average,22
18433854,Bunz & Dogz,India,Noida,Sector 33,American,300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1
313151,Radha Rani Bakery,India,Noida,Sector 33,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,2
9735,Chauhan Vatika,India,Noida,Sector 34,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,2,2.8,Average,28
18440192,Frozen Stone,India,Noida,Sector 34,"Fast Food, Beverages",300,Indian Rupees(Rs.),No,No,1,3.1,Average,4
302501,Kavita's Restaurant,India,Noida,Sector 34,"North Indian, Mughlai, Chinese",550,Indian Rupees(Rs.),No,Yes,2,2.6,Average,37
303025,Mudrika Food Factory,India,Noida,Sector 34,"North Indian, Mughlai, Chinese",550,Indian Rupees(Rs.),No,No,2,2.5,Average,20
18424204,Pind Balluchi,India,Noida,Sector 34,"North Indian, Chinese, Mughlai",900,Indian Rupees(Rs.),Yes,No,2,2.9,Average,7
18393700,Zaffran- Ikshita's Kitchen,India,Noida,Sector 34,Kashmiri,300,Indian Rupees(Rs.),No,No,1,3.0,Average,5
18430590,Chaayos,India,Noida,Sector 34,"Cafe, Tea",400,Indian Rupees(Rs.),No,Yes,1,3.6,Good,18
18439524,Punjabi Tadka,India,Noida,Sector 34,"North Indian, Mughlai",450,Indian Rupees(Rs.),No,Yes,1,3.7,Good,70
18417576,Cafe Krisa,India,Noida,Sector 34,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18440395,Chill Grill,India,Noida,Sector 34,Fast Food,500,Indian Rupees(Rs.),No,No,2,0.0,Not rated,0
18423885,Dolce Gelato,India,Noida,Sector 34,"Ice Cream, Beverages, Fast Food",300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18421515,Maa Ka Khaana,India,Noida,Sector 34,North Indian,200,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18440171,The Beer Cafe,India,Noida,Sector 34,North Indian,1250,Indian Rupees(Rs.),No,No,3,0.0,Not rated,3
18359322,Heaven's Point,India,Noida,Sector 37,Fast Food,100,Indian Rupees(Rs.),No,No,1,3.0,Average,6
457,Kamboj's,India,Noida,Sector 37,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),Yes,Yes,2,2.8,Average,239
18398459,Mexican Pizza,India,Noida,Sector 37,"Pizza, Fast Food",500,Indian Rupees(Rs.),No,No,2,3.4,Average,15
18255715,Shahenshah,India,Noida,Sector 37,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,Yes,2,2.9,Average,7
18427249,Snack Chat,India,Noida,Sector 37,"Fast Food, Italian",500,Indian Rupees(Rs.),No,No,2,3.4,Average,23
18391164,The Amazing Buger's,India,Noida,Sector 37,"Fast Food, Burger",400,Indian Rupees(Rs.),No,No,1,2.9,Average,8
18472655,The Black Box,India,Noida,Sector 37,"North Indian, Continental",400,Indian Rupees(Rs.),No,Yes,1,3.1,Average,6
18279437,Al Bake,India,Noida,Sector 37,"Fast Food, Chinese",450,Indian Rupees(Rs.),No,Yes,1,3.7,Good,72
18204489,Asian Fun,India,Noida,Sector 37,Chinese,700,Indian Rupees(Rs.),No,Yes,2,3.8,Good,113
18275704,Burnout,India,Noida,Sector 37,"Continental, Mexican, Italian",450,Indian Rupees(Rs.),No,Yes,1,3.6,Good,111
18332077,Cafe Fusion,India,Noida,Sector 37,"Cafe, Fast Food",350,Indian Rupees(Rs.),No,Yes,1,3.7,Good,68
18458632,Fit Bites,India,Noida,Sector 37,Healthy Food,800,Indian Rupees(Rs.),Yes,Yes,2,3.7,Good,26
18391158,Go Krazy,India,Noida,Sector 37,"Italian, Fast Food",400,Indian Rupees(Rs.),No,No,1,3.5,Good,27
18303845,Green Restaurant,India,Noida,Sector 37,"North Indian, Chinese, Mughlai",400,Indian Rupees(Rs.),No,Yes,1,3.6,Good,47
18352262,Hunger Strike,India,Noida,Sector 37,"Fast Food, North Indian",400,Indian Rupees(Rs.),No,Yes,1,3.7,Good,92
18427229,The Munchkart Cafe,India,Noida,Sector 37,"Fast Food, Chinese",350,Indian Rupees(Rs.),No,Yes,1,3.8,Good,34
18345747,Thee Pot,India,Noida,Sector 37,"Cafe, Fast Food",400,Indian Rupees(Rs.),No,Yes,1,3.7,Good,80
18368024,Waffles and Crepes,India,Noida,Sector 37,"Desserts, Beverages",250,Indian Rupees(Rs.),No,No,1,3.9,Good,66
18472419,Biryani Vice,India,Noida,Sector 37,"North Indian, Biryani",500,Indian Rupees(Rs.),No,No,2,0.0,Not rated,0
18284048,Chinese Chilly Sizzler,India,Noida,Sector 37,Chinese,350,Indian Rupees(Rs.),No,No,1,0.0,Not rated,2
18438321,Moonlight Cafe,India,Noida,Sector 37,"Continental, Fast Food, Italian",400,Indian Rupees(Rs.),No,No,1,0.0,Not rated,3
18319512,Sugar Ruffles,India,Noida,Sector 37,Bakery,500,Indian Rupees(Rs.),No,No,2,0.0,Not rated,0
309278,Bistro 37,India,Noida,Sector 37,"Fast Food, Chinese",400,Indian Rupees(Rs.),No,No,1,4.3,Very Good,1005
18419879,Desi Swag,India,Noida,Sector 37,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,2,4.3,Very Good,96
9836,Teasta,India,Noida,Sector 37,"Fast Food, Beverages",200,Indian Rupees(Rs.),No,No,1,4.1,Very Good,632
307407,Appu Ghar Express,India,Noida,Sector 38,"Fast Food, Chinese",400,Indian Rupees(Rs.),No,No,1,2.8,Average,63
305317,Barista,India,Noida,Sector 38,Cafe,650,Indian Rupees(Rs.),No,No,2,3.0,Average,26
18430593,Burger King,India,Noida,Sector 38,"Burger, Fast Food",500,Indian Rupees(Rs.),No,Yes,2,3.2,Average,13
18349929,Keventers,India,Noida,Sector 38,Beverages,400,Indian Rupees(Rs.),No,No,1,3.1,Average,7
18408048,Kenny Rogers Roasters,India,Noida,Sector 38,American,1300,Indian Rupees(Rs.),Yes,No,3,3.7,Good,53
305222,McDonald's,India,Noida,Sector 38,"Fast Food, Burger",500,Indian Rupees(Rs.),No,No,2,3.5,Good,53
18356801,Baskin Robbins,India,Noida,Sector 38,Ice Cream,300,Indian Rupees(Rs.),No,Yes,1,0.0,Not rated,2
18432198,Cafe Buddy's,India,Noida,Sector 38,Fast Food,100,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1
18432025,Fusionn Rolls,India,Noida,Sector 38,Chinese,250,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18265399,Kwality Walls - Happiness Station,India,Noida,Sector 38,Ice Cream,300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18432194,Shakti Food & Restaurant,India,Noida,Sector 38,North Indian,300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
8385,Domino's Pizza,India,Noida,Sector 38,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,2,2.4,Poor,70
309799,Mr. Brown,India,Noida,Sector 38,"Bakery, Desserts, Fast Food",500,Indian Rupees(Rs.),No,Yes,2,4.0,Very Good,183
6800,Chef's Bar-Be-Que,India,Noida,Sector 39,"North Indian, Mughlai, Chinese",650,Indian Rupees(Rs.),No,Yes,2,3.4,Average,69
18449659,Sen's Sational Xpress Kitchen,India,Noida,Sector 39,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,2,3.0,Average,7
18438249,Shanghai Dreams,India,Noida,Sector 39,Chinese,400,Indian Rupees(Rs.),No,No,1,3.0,Average,4
18489509,InnerChef,India,Noida,Sector 4,"North Indian, South Indian, Italian, Continental, Mediterranean, Lebanese, Desserts",500,Indian Rupees(Rs.),No,Yes,2,3.3,Average,10
18155147,Antaryami Paratha Corner,India,Noida,Sector 4,North Indian,150,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1
18388032,F-all (Food for All),India,Noida,Sector 40,"North Indian, Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,1,3.4,Average,24
18478565,Green Restaurant,India,Noida,Sector 40,"Chinese, North Indian",250,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
313410,2 Bros Kitchen,India,Noida,Sector 41,"North Indian, Chinese, Fast Food",600,Indian Rupees(Rs.),No,Yes,2,3.2,Average,364
311974,Baskin Robbins,India,Noida,Sector 41,Ice Cream,300,Indian Rupees(Rs.),No,Yes,1,3.3,Average,12
5686,Big Bone - The Meat Shop,India,Noida,Sector 41,"Raw Meats, Fast Food",350,Indian Rupees(Rs.),No,No,1,3.1,Average,16
18396157,Biryani House,India,Noida,Sector 41,"Biryani, North Indian",300,Indian Rupees(Rs.),No,Yes,1,3.1,Average,9
5681,China Hot,India,Noida,Sector 41,Chinese,400,Indian Rupees(Rs.),No,No,1,2.9,Average,22
307424,City Hut,India,Noida,Sector 41,"North Indian, Chinese",700,Indian Rupees(Rs.),No,No,2,2.5,Average,27
8084,Defence Bakery,India,Noida,Sector 41,"Bakery, Fast Food",150,Indian Rupees(Rs.),No,No,1,3.4,Average,117
18412870,Dhabha 27,India,Noida,Sector 41,"Mughlai, Chinese",500,Indian Rupees(Rs.),No,Yes,2,3.2,Average,5
18412876,Faasos,India,Noida,Sector 41,"North Indian, Fast Food",600,Indian Rupees(Rs.),No,Yes,2,3.1,Average,10
306551,Green Chick Chop,India,Noida,Sector 41,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,1,2.7,Average,25
8095,JSB Evergreen Cool Point,India,Noida,Sector 41,"North Indian, Chinese, Fast Food, Mithai",450,Indian Rupees(Rs.),No,No,1,2.9,Average,56
308648,JSB Evergreen Snack & Sweets,India,Noida,Sector 41,"North Indian, Chinese, Fast Food, Street Food",300,Indian Rupees(Rs.),No,No,1,3.2,Average,41
18352184,Keventers,India,Noida,Sector 41,Beverages,400,Indian Rupees(Rs.),No,No,1,2.9,Average,4
17977758,More Than Cafe,India,Noida,Sector 41,"Cafe, Continental, Fast Food",400,Indian Rupees(Rs.),No,No,1,3.3,Average,39
18370702,Mutfi,India,Noida,Sector 41,"North Indian, Seafood, Bengali",600,Indian Rupees(Rs.),No,Yes,2,3.3,Average,15
18322612,Nawabi Mughlai Zaika,India,Noida,Sector 41,"North Indian, Mughlai",550,Indian Rupees(Rs.),No,Yes,2,3.2,Average,34
18412866,Ovenstory Pizza,India,Noida,Sector 41,"Pizza, Fast Food",500,Indian Rupees(Rs.),No,Yes,2,3.3,Average,26
18396425,ProFit Kitchen,India,Noida,Sector 41,Healthy Food,600,Indian Rupees(Rs.),No,Yes,2,3.4,Average,21
18287405,Public Cafe,India,Noida,Sector 41,"Fast Food, Beverages",450,Indian Rupees(Rs.),No,Yes,1,2.5,Average,13
18466390,The Chickmunks Express,India,Noida,Sector 41,"Fast Food, Italian, North Indian, Chinese",1300,Indian Rupees(Rs.),No,Yes,3,3.0,Average,6
18219556,Time to Tea,India,Noida,Sector 41,"Fast Food, Beverages",350,Indian Rupees(Rs.),No,No,1,3.4,Average,66
311332,Twenty Four Seven,India,Noida,Sector 41,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,1,3.0,Average,6
18439546,Virundu,India,Noida,Sector 41,South Indian,300,Indian Rupees(Rs.),No,Yes,1,2.8,Average,10
18441667,Be Bhukkad,India,Noida,Sector 41,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,2,3.6,Good,43
18363088,Behrouz Biryani,India,Noida,Sector 41,Biryani,600,Indian Rupees(Rs.),No,Yes,2,3.5,Good,63
18454463,Bistro 365,India,Noida,Sector 41,"Cafe, North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,2,3.7,Good,27
18450749,Engineers Da Dhaba,India,Noida,Sector 41,North Indian,400,Indian Rupees(Rs.),No,Yes,1,3.6,Good,38
18381230,Hungry Minister,India,Noida,Sector 41,"Continental, Mexican, Fast Food, Chinese",400,Indian Rupees(Rs.),No,Yes,1,3.5,Good,29
18332051,Kake Da Hotel,India,Noida,Sector 41,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,2,3.5,Good,63
18339370,Biryani,India,Noida,Sector 41,Biryani,500,Indian Rupees(Rs.),No,No,2,0.0,Not rated,1
18439534,C Cube,India,Noida,Sector 41,"American, Italian, North Indian, Chinese",500,Indian Rupees(Rs.),No,No,2,0.0,Not rated,3
18432190,Chicago Pizza,India,Noida,Sector 41,Pizza,600,Indian Rupees(Rs.),No,No,2,0.0,Not rated,1
18412897,Kettle & Kegs,India,Noida,Sector 41,Tea,200,Indian Rupees(Rs.),No,Yes,1,0.0,Not rated,2
18383529,Keventers,India,Noida,Sector 41,Beverages,400,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18383549,Keventers,India,Noida,Sector 41,Beverages,400,Indian Rupees(Rs.),No,No,1,0.0,Not rated,2
18430878,Navab's,India,Noida,Sector 41,"North Indian, Chinese",900,Indian Rupees(Rs.),No,No,2,0.0,Not rated,0
18481312,Nawabi Mughlai Zaika Food Van,India,Noida,Sector 41,"North Indian, Mughlai",350,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1
18478971,NS Punjabi Swad,India,Noida,Sector 41,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18439535,Pitstop,India,Noida,Sector 41,"North Indian, Mughlai, Mughlai",600,Indian Rupees(Rs.),No,No,2,0.0,Not rated,2
307974,Royal Spice Restaurant,India,Noida,Sector 41,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,2,0.0,Not rated,3
18430884,Sethi's,India,Noida,Sector 41,North Indian,800,Indian Rupees(Rs.),No,No,2,0.0,Not rated,0
18460087,Snacks Parties,India,Noida,Sector 41,"Fast Food, Street Food",200,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
1337,Peshawari Delux Restaurant,India,Noida,Sector 41,"North Indian, Chinese",700,Indian Rupees(Rs.),No,No,2,2.4,Poor,52
311342,WTF - World's Tastiest Food,India,Noida,Sector 41,"North Indian, Chinese",800,Indian Rupees(Rs.),No,Yes,2,2.4,Poor,5
18438435,Salato Salad Studio,India,Noida,Sector 41,"Salad, Continental",500,Indian Rupees(Rs.),No,Yes,2,4.1,Very Good,43
18425976,AB Fast N Food,India,Noida,Sector 44,Fast Food,200,Indian Rupees(Rs.),No,Yes,1,2.7,Average,6
18463984,Cafe 44,India,Noida,Sector 44,"Continental, Chinese",500,Indian Rupees(Rs.),No,No,2,3.0,Average,4
18370372,Cafe Onion Rings,India,Noida,Sector 44,"North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,2,2.9,Average,52
18433903,Club 44,India,Noida,Sector 44,North Indian,800,Indian Rupees(Rs.),No,No,2,3.2,Average,11
18391172,Indian Curry House,India,Noida,Sector 44,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,2,3.1,Average,9
310539,Krunchies,India,Noida,Sector 44,Fast Food,200,Indian Rupees(Rs.),No,Yes,1,2.5,Average,19
18383527,Platefull,India,Noida,Sector 44,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,2,3.4,Average,18
310695,Sanghai Food,India,Noida,Sector 44,Chinese,450,Indian Rupees(Rs.),No,No,1,2.9,Average,15
308763,Shadev Saini Dhaba,India,Noida,Sector 44,North Indian,200,Indian Rupees(Rs.),No,No,1,3.0,Average,7
309135,Wasim Biryani Center,India,Noida,Sector 44,North Indian,400,Indian Rupees(Rs.),No,No,1,2.8,Average,8
3740,Hungry - I,India,Noida,Sector 44,"Cafe, Italian, Chinese, Continental",550,Indian Rupees(Rs.),No,Yes,2,3.7,Good,431
18400723,Smoking Tikka,India,Noida,Sector 44,"North Indian, Chinese, Fast Food",600,Indian Rupees(Rs.),No,Yes,2,3.7,Good,47
18383486,The Fusion Food Stand,India,Noida,Sector 44,"Chinese, Thai, Fast Food",650,Indian Rupees(Rs.),No,Yes,2,3.8,Good,40
18454484,44 Grills,India,Noida,Sector 44,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,2,0.0,Not rated,0
18398614,Ammi's Kitchen,India,Noida,Sector 44,Mughlai,400,Indian Rupees(Rs.),No,No,1,0.0,Not rated,3
18373560,Bangali Restaurant,India,Noida,Sector 44,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,2,0.0,Not rated,1
18478972,Home Cafe,India,Noida,Sector 44,"Bakery, Fast Food",250,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18381258,Hot Chilli Food Plaza,India,Noida,Sector 44,"North Indian, South Indian",500,Indian Rupees(Rs.),No,No,2,0.0,Not rated,0
18420881,Kanak Kitchen,India,Noida,Sector 44,North Indian,400,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18499456,Speziato Foods,India,Noida,Sector 44,"North Indian, Mughlai",400,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18433905,The Golden Spoon,India,Noida,Sector 44,Chinese,250,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18448608,The Saffron Plant Restaurant,India,Noida,Sector 44,"Chinese, North Indian, Mughlai",700,Indian Rupees(Rs.),Yes,No,2,0.0,Not rated,0
18387305,Zaika Tiffin Center,India,Noida,Sector 44,"North Indian, South Indian",100,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1
18317511,#Urban Cafí©,India,Noida,Sector 45,"North Indian, Chinese, Italian",650,Indian Rupees(Rs.),No,Yes,2,3.3,Average,49
18472676,Baked! Cakes & Desserts,India,Noida,Sector 45,"Bakery, Desserts",350,Indian Rupees(Rs.),No,No,1,3.3,Average,11
18244257,Quick Grabs,India,Noida,Sector 45,"North Indian, Chinese",550,Indian Rupees(Rs.),No,Yes,2,3.1,Average,80
18228857,The Roll Van,India,Noida,Sector 45,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,2,2.9,Average,4
18456765,Balaji Restaurant & Sweets,India,Noida,Sector 45,South Indian,200,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1
18317512,Baskin Robbins,India,Noida,Sector 45,Ice Cream,300,Indian Rupees(Rs.),No,Yes,1,0.0,Not rated,2
18432231,Baskin Robbins,India,Noida,Sector 45,Ice Cream,300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18486776,Chandu Chat Bhandar,India,Noida,Sector 45,Street Food,150,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18432236,Foodies Park,India,Noida,Sector 45,"Chinese, North Indian",450,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
311706,Noida Cakes Online,India,Noida,Sector 47,Bakery,300,Indian Rupees(Rs.),No,No,1,3.0,Average,9
18410380,The Epicureans,India,Noida,Sector 47,"North Indian, Mughlai, Chinese",650,Indian Rupees(Rs.),No,No,2,3.4,Average,20
18426112,Bhojanam4u,India,Noida,Sector 47,North Indian,200,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18418205,Chocadoodledoo,India,Noida,Sector 47,Bakery,500,Indian Rupees(Rs.),No,No,2,0.0,Not rated,0
18352161,Chocolate Therapy by Nishi,India,Noida,Sector 47,Bakery,200,Indian Rupees(Rs.),No,No,1,0.0,Not rated,3
18234101,Cookie House,India,Noida,Sector 47,Bakery,150,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1
312313,Adhikari Fast Food Corner,India,Noida,Sector 48,"Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,1,2.8,Average,5
18339329,Amrit's Agni Multi Cuisine Restaurant,India,Noida,Sector 48,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,2,2.9,Average,4
304818,Punjabi Chaska,India,Noida,Sector 48,"North Indian, Mughlai, Chinese",550,Indian Rupees(Rs.),No,No,2,3.0,Average,27
18303838,The Choco Shop,India,Noida,Sector 48,Bakery,700,Indian Rupees(Rs.),No,No,2,3.0,Average,5
310724,The Taste,India,Noida,Sector 48,"Bakery, Fast Food",500,Indian Rupees(Rs.),No,No,2,3.1,Average,7
310753,Tibb's Frankie,India,Noida,Sector 48,Fast Food,250,Indian Rupees(Rs.),No,Yes,1,3.4,Average,22
18435295,Amazing Burgers,India,Noida,Sector 48,"Burger, Fast Food",300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1
18281160,Kitchen Express,India,Noida,Sector 48,North Indian,200,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
309155,Domino's Pizza,India,Noida,Sector 48,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,2,2.3,Poor,38
18289230,Public Cafe,India,Noida,Sector 48,"Fast Food, Beverages",450,Indian Rupees(Rs.),No,Yes,1,2.4,Poor,7
18277218,Chocopur,India,Noida,Sector 49,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,2,3.0,Average,11
18133492,Sweta Restaurant,India,Noida,Sector 49,North Indian,400,Indian Rupees(Rs.),No,Yes,1,3.2,Average,61
18332086,Flames of Tandoor,India,Noida,Sector 49,"North Indian, Mughlai",450,Indian Rupees(Rs.),No,Yes,1,3.5,Good,76
18419113,Shaivi's Kitchen,India,Noida,Sector 49,"North Indian, South Indian, Chinese",300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18203626,Kuppies,India,Noida,Sector 5,"Bakery, Desserts",250,Indian Rupees(Rs.),No,No,1,3.8,Good,89
312978,The Urban Chulha,India,Noida,Sector 5,North Indian,300,Indian Rupees(Rs.),No,Yes,1,3.5,Good,87
18451091,Goyal Chhole Kulche Wala,India,Noida,Sector 5,Street Food,100,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
